t f_inst
7.703851925962982058e-07 6.156175000000000000e+04
7.803901950975488484e-07 6.156175000000000000e+04
7.903951975987994909e-07 6.156175000000000000e+04
8.004002001000501335e-07 6.156175000000000000e+04
8.104052026013006702e-07 6.156175000000000000e+04
8.204102051025513127e-07 6.156175000000000000e+04
8.304152076038019553e-07 6.156175000000000000e+04
8.404202101050525978e-07 6.156175000000000000e+04
8.504252126063032404e-07 6.156175000000000000e+04
8.604302151075538829e-07 6.156175000000000000e+04
8.704352176088044196e-07 6.156175000000000000e+04
8.804402201100550621e-07 6.156175000000000000e+04
8.904452226113057047e-07 6.156175000000000000e+04
9.004502251125563472e-07 6.156175000000000000e+04
9.104552276138069898e-07 6.156175000000000000e+04
9.204602301150576323e-07 6.156175000000000000e+04
9.304652326163081690e-07 6.156175000000000000e+04
9.404702351175588116e-07 6.156175000000000000e+04
9.504752376188094541e-07 6.156175000000000000e+04
9.604802401200599908e-07 6.156175000000000000e+04
9.704852426213106333e-07 6.156175000000000000e+04
9.804902451225612759e-07 6.156175000000000000e+04
9.904952476238119184e-07 6.156175000000000000e+04
1.000500250125062561e-06 6.156175000000000000e+04
1.010505252626313204e-06 6.156175000000000000e+04
1.020510255127563846e-06 6.156175000000000000e+04
1.030515257628814489e-06 6.156175000000000000e+04
1.040520260130065131e-06 6.156175000000000000e+04
1.050525262631315774e-06 6.156175000000000000e+04
1.060530265132566416e-06 6.156175000000000000e+04
1.070535267633817059e-06 6.156175000000000000e+04
1.080540270135067701e-06 6.156175000000000000e+04
1.090545272636318132e-06 6.156175000000000000e+04
1.100550275137568775e-06 6.156175000000000000e+04
1.110555277638819417e-06 6.156175000000000000e+04
1.120560280140070060e-06 6.156175000000000000e+04
1.130565282641320702e-06 6.156175000000000000e+04
1.140570285142571345e-06 6.156175000000000000e+04
1.150575287643821987e-06 6.156175000000000000e+04
1.160580290145072630e-06 6.156175000000000000e+04
1.170585292646323273e-06 6.156175000000000000e+04
1.180590295147573915e-06 6.156175000000000000e+04
1.190595297648824558e-06 6.156175000000000000e+04
1.200600300150075200e-06 6.156175000000000000e+04
1.210605302651325843e-06 6.156175000000000000e+04
1.220610305152576274e-06 6.156175000000000000e+04
1.230615307653826916e-06 6.156175000000000000e+04
1.240620310155077559e-06 6.156175000000000000e+04
1.250625312656328201e-06 6.156175000000000000e+04
1.260630315157578844e-06 6.156175000000000000e+04
1.270635317658829486e-06 6.156175000000000000e+04
1.280640320160080129e-06 6.156175000000000000e+04
1.290645322661330771e-06 6.156175000000000000e+04
1.300650325162581414e-06 6.156175000000000000e+04
1.310655327663832057e-06 6.156175000000000000e+04
1.320660330165082699e-06 6.156175000000000000e+04
1.330665332666333342e-06 6.156175000000000000e+04
1.340670335167583984e-06 6.156175000000000000e+04
1.350675337668834415e-06 6.156175000000000000e+04
1.360680340170085058e-06 6.156175000000000000e+04
1.370685342671335700e-06 6.156175000000000000e+04
1.380690345172586343e-06 6.156175000000000000e+04
1.390695347673836985e-06 6.156175000000000000e+04
1.400700350175087628e-06 6.156175000000000000e+04
1.410705352676338270e-06 6.156175000000000000e+04
1.420710355177588913e-06 6.156175000000000000e+04
1.430715357678839555e-06 6.156175000000000000e+04
1.440720360180090198e-06 6.156175000000000000e+04
1.450725362681340840e-06 6.156175000000000000e+04
1.460730365182591483e-06 6.156175000000000000e+04
1.470735367683842126e-06 6.156175000000000000e+04
1.480740370185092556e-06 6.156175000000000000e+04
1.490745372686343199e-06 6.156175000000000000e+04
1.500750375187593841e-06 6.156175000000000000e+04
1.510755377688844484e-06 6.156175000000000000e+04
1.520760380190095127e-06 6.156175000000000000e+04
1.530765382691345769e-06 6.156175000000000000e+04
1.540770385192596412e-06 6.156175000000000000e+04
1.550775387693847054e-06 6.156175000000000000e+04
1.560780390195097697e-06 6.156175000000000000e+04
1.570785392696348339e-06 6.156175000000000000e+04
1.580790395197598982e-06 6.156175000000000000e+04
1.590795397698849624e-06 6.156175000000000000e+04
1.600800400200100267e-06 6.156175000000000000e+04
1.610805402701350698e-06 6.156175000000000000e+04
1.620810405202601340e-06 6.156175000000000000e+04
1.630815407703851983e-06 6.156175000000000000e+04
1.640820410205102625e-06 6.156175000000000000e+04
1.650825412706353268e-06 6.156175000000000000e+04
1.660830415207603911e-06 6.156175000000000000e+04
1.670835417708854553e-06 6.156175000000000000e+04
1.680840420210105196e-06 6.156175000000000000e+04
1.690845422711355838e-06 6.156175000000000000e+04
1.700850425212606481e-06 6.156175000000000000e+04
1.710855427713857123e-06 6.156175000000000000e+04
1.720860430215107766e-06 6.156175000000000000e+04
1.730865432716358197e-06 6.156175000000000000e+04
1.740870435217608839e-06 6.156175000000000000e+04
1.750875437718859482e-06 6.156175000000000000e+04
1.760880440220110124e-06 6.156175000000000000e+04
1.770885442721360767e-06 6.156175000000000000e+04
1.780890445222611409e-06 6.156175000000000000e+04
1.790895447723862052e-06 6.156175000000000000e+04
1.800900450225112694e-06 6.156175000000000000e+04
1.810905452726363337e-06 6.156175000000000000e+04
1.820910455227613980e-06 6.156175000000000000e+04
1.830915457728864622e-06 6.156175000000000000e+04
1.840920460230115265e-06 6.156175000000000000e+04
1.850925462731365907e-06 6.156175000000000000e+04
1.860930465232616338e-06 6.156175000000000000e+04
1.870935467733866981e-06 6.156175000000000000e+04
1.880940470235117623e-06 6.156175000000000000e+04
1.890945472736368266e-06 6.156175000000000000e+04
1.900950475237618908e-06 6.156175000000000000e+04
1.910955477738869551e-06 6.156175000000000000e+04
1.920960480240119982e-06 6.156175000000000000e+04
1.930965482741370836e-06 6.156175000000000000e+04
1.940970485242621267e-06 6.156175000000000000e+04
1.950975487743872121e-06 6.156175000000000000e+04
1.960980490245122552e-06 6.156175000000000000e+04
1.970985492746373406e-06 6.156175000000000000e+04
1.980990495247623837e-06 6.156175000000000000e+04
1.990995497748874691e-06 6.156175000000000000e+04
2.001000500250125122e-06 6.156175000000000000e+04
2.011005502751375976e-06 6.156175000000000000e+04
2.021010505252626407e-06 6.156175000000000000e+04
2.031015507753877261e-06 6.156175000000000000e+04
2.041020510255127692e-06 6.156175000000000000e+04
2.051025512756378123e-06 6.156175000000000000e+04
2.061030515257628977e-06 6.156175000000000000e+04
2.071035517758879408e-06 6.156175000000000000e+04
2.081040520260130262e-06 6.156175000000000000e+04
2.091045522761380693e-06 6.156175000000000000e+04
2.101050525262631547e-06 6.156175000000000000e+04
2.111055527763881978e-06 6.156175000000000000e+04
2.121060530265132833e-06 6.156175000000000000e+04
2.131065532766383263e-06 6.156175000000000000e+04
2.141070535267634118e-06 6.156175000000000000e+04
2.151075537768884548e-06 6.156175000000000000e+04
2.161080540270135403e-06 6.156175000000000000e+04
2.171085542771385834e-06 6.156175000000000000e+04
2.181090545272636264e-06 6.156175000000000000e+04
2.191095547773887119e-06 6.156175000000000000e+04
2.201100550275137549e-06 6.156175000000000000e+04
2.211105552776388404e-06 6.156175000000000000e+04
2.221110555277638835e-06 6.156175000000000000e+04
2.231115557778889689e-06 6.156175000000000000e+04
2.241120560280140120e-06 6.156175000000000000e+04
2.251125562781390974e-06 6.156175000000000000e+04
2.261130565282641405e-06 6.156175000000000000e+04
2.271135567783892259e-06 6.156175000000000000e+04
2.281140570285142690e-06 6.156175000000000000e+04
2.291145572786393544e-06 6.156175000000000000e+04
2.301150575287643975e-06 6.156175000000000000e+04
2.311155577788894406e-06 6.156175000000000000e+04
2.321160580290145260e-06 6.156175000000000000e+04
2.331165582791395691e-06 6.156175000000000000e+04
2.341170585292646545e-06 6.156175000000000000e+04
2.351175587793896976e-06 6.156175000000000000e+04
2.361180590295147830e-06 6.156175000000000000e+04
2.371185592796398261e-06 6.156175000000000000e+04
2.381190595297649115e-06 6.156175000000000000e+04
2.391195597798899546e-06 6.156175000000000000e+04
2.401200600300150400e-06 6.156175000000000000e+04
2.411205602801400831e-06 6.156175000000000000e+04
2.421210605302651686e-06 6.156175000000000000e+04
2.431215607803902116e-06 6.156175000000000000e+04
2.441220610305152547e-06 6.156175000000000000e+04
2.451225612806403401e-06 6.156175000000000000e+04
2.461230615307653832e-06 6.156175000000000000e+04
2.471235617808904687e-06 6.156175000000000000e+04
2.481240620310155117e-06 6.156175000000000000e+04
2.491245622811405972e-06 6.156175000000000000e+04
2.501250625312656402e-06 6.156175000000000000e+04
2.511255627813907257e-06 6.156175000000000000e+04
2.521260630315157688e-06 6.156175000000000000e+04
2.531265632816408542e-06 6.156175000000000000e+04
2.541270635317658973e-06 6.156175000000000000e+04
2.551275637818909827e-06 6.156175000000000000e+04
2.561280640320160258e-06 6.156175000000000000e+04
2.571285642821410689e-06 6.156175000000000000e+04
2.581290645322661543e-06 6.156175000000000000e+04
2.591295647823911974e-06 6.156175000000000000e+04
2.601300650325162828e-06 6.156175000000000000e+04
2.611305652826413259e-06 6.156175000000000000e+04
2.621310655327664113e-06 6.156175000000000000e+04
2.631315657828914544e-06 6.156175000000000000e+04
2.641320660330165398e-06 6.156175000000000000e+04
2.651325662831415829e-06 6.156175000000000000e+04
2.661330665332666683e-06 6.156175000000000000e+04
2.671335667833917114e-06 6.156175000000000000e+04
2.681340670335167968e-06 6.156175000000000000e+04
2.691345672836418399e-06 6.156175000000000000e+04
2.701350675337668830e-06 6.156175000000000000e+04
2.711355677838919684e-06 6.156175000000000000e+04
2.721360680340170115e-06 6.156175000000000000e+04
2.731365682841420969e-06 6.156175000000000000e+04
2.741370685342671400e-06 6.156175000000000000e+04
2.751375687843922254e-06 6.156175000000000000e+04
2.761380690345172685e-06 6.156175000000000000e+04
2.771385692846423540e-06 6.156175000000000000e+04
2.781390695347673970e-06 6.156175000000000000e+04
2.791395697848924825e-06 6.156175000000000000e+04
2.801400700350175255e-06 6.156175000000000000e+04
2.811405702851426110e-06 6.156175000000000000e+04
2.821410705352676541e-06 6.156175000000000000e+04
2.831415707853926971e-06 6.156175000000000000e+04
2.841420710355177826e-06 6.156175000000000000e+04
2.851425712856428256e-06 6.156175000000000000e+04
2.861430715357679111e-06 6.156175000000000000e+04
2.871435717858929542e-06 6.156175000000000000e+04
2.881440720360180396e-06 6.156175000000000000e+04
2.891445722861430827e-06 6.156175000000000000e+04
2.901450725362681681e-06 6.156175000000000000e+04
2.911455727863932112e-06 6.156175000000000000e+04
2.921460730365182966e-06 6.156175000000000000e+04
2.931465732866433397e-06 6.156175000000000000e+04
2.941470735367684251e-06 6.156175000000000000e+04
2.951475737868934682e-06 6.156175000000000000e+04
2.961480740370185113e-06 6.156175000000000000e+04
2.971485742871435967e-06 6.156175000000000000e+04
2.981490745372686398e-06 6.156175000000000000e+04
2.991495747873937252e-06 6.156175000000000000e+04
3.001500750375187683e-06 6.156175000000000000e+04
3.011505752876438537e-06 6.156175000000000000e+04
3.021510755377688968e-06 6.156175000000000000e+04
3.031515757878939822e-06 6.156175000000000000e+04
3.041520760380190253e-06 6.156175000000000000e+04
3.051525762881441107e-06 6.156175000000000000e+04
3.061530765382691538e-06 6.156175000000000000e+04
3.071535767883942393e-06 6.156175000000000000e+04
3.081540770385192823e-06 6.156175000000000000e+04
3.091545772886443254e-06 6.156175000000000000e+04
3.101550775387694108e-06 6.156175000000000000e+04
3.111555777888944539e-06 6.156175000000000000e+04
3.121560780390195394e-06 6.156175000000000000e+04
3.131565782891445824e-06 6.156175000000000000e+04
3.141570785392696679e-06 6.156175000000000000e+04
3.151575787893947109e-06 6.156175000000000000e+04
3.161580790395197964e-06 6.156175000000000000e+04
3.171585792896448395e-06 6.156175000000000000e+04
3.181590795397699249e-06 6.156175000000000000e+04
3.191595797898949680e-06 6.156175000000000000e+04
3.201600800400200534e-06 6.156175000000000000e+04
3.211605802901450965e-06 6.156175000000000000e+04
3.221610805402701396e-06 6.156175000000000000e+04
3.231615807903952250e-06 6.156175000000000000e+04
3.241620810405202681e-06 6.156175000000000000e+04
3.251625812906453535e-06 6.156175000000000000e+04
3.261630815407703966e-06 6.156175000000000000e+04
3.271635817908954820e-06 6.156175000000000000e+04
3.281640820410205251e-06 6.156175000000000000e+04
3.291645822911456105e-06 6.156175000000000000e+04
3.301650825412706536e-06 6.156175000000000000e+04
3.311655827913957390e-06 6.156175000000000000e+04
3.321660830415207821e-06 6.156175000000000000e+04
3.331665832916458252e-06 6.156175000000000000e+04
3.341670835417709106e-06 6.156175000000000000e+04
3.351675837918959537e-06 6.156175000000000000e+04
3.361680840420210391e-06 6.156175000000000000e+04
3.371685842921460822e-06 6.156175000000000000e+04
3.381690845422711676e-06 6.156175000000000000e+04
3.391695847923962107e-06 6.156175000000000000e+04
3.401700850425212961e-06 6.156175000000000000e+04
3.411705852926463392e-06 6.156175000000000000e+04
3.421710855427714247e-06 6.156175000000000000e+04
3.431715857928964677e-06 6.156175000000000000e+04
3.441720860430215532e-06 6.156175000000000000e+04
3.451725862931465962e-06 6.156175000000000000e+04
3.461730865432716393e-06 6.156175000000000000e+04
3.471735867933967248e-06 6.156175000000000000e+04
3.481740870435217678e-06 6.156175000000000000e+04
3.491745872936468533e-06 6.156175000000000000e+04
3.501750875437718963e-06 6.156175000000000000e+04
3.511755877938969818e-06 6.156175000000000000e+04
3.521760880440220249e-06 6.156175000000000000e+04
3.531765882941471103e-06 6.156175000000000000e+04
3.541770885442721534e-06 6.156175000000000000e+04
3.551775887943972388e-06 6.156175000000000000e+04
3.561780890445222819e-06 6.156175000000000000e+04
3.571785892946473673e-06 6.156175000000000000e+04
3.581790895447724104e-06 6.156175000000000000e+04
3.591795897948974535e-06 6.156175000000000000e+04
3.601800900450225389e-06 6.156175000000000000e+04
3.611805902951475820e-06 6.156175000000000000e+04
3.621810905452726674e-06 6.156175000000000000e+04
3.631815907953977105e-06 6.156175000000000000e+04
3.641820910455227959e-06 6.156175000000000000e+04
3.651825912956478390e-06 6.156175000000000000e+04
3.661830915457729244e-06 6.156175000000000000e+04
3.671835917958979675e-06 6.156175000000000000e+04
3.681840920460230529e-06 6.156175000000000000e+04
3.691845922961480960e-06 6.156175000000000000e+04
3.701850925462731814e-06 6.156175000000000000e+04
3.711855927963982245e-06 6.156175000000000000e+04
3.721860930465232676e-06 6.156175000000000000e+04
3.731865932966483530e-06 6.156175000000000000e+04
3.741870935467733961e-06 6.156175000000000000e+04
3.751875937968984815e-06 6.156175000000000000e+04
3.761880940470235246e-06 6.156175000000000000e+04
3.771885942971486101e-06 6.156175000000000000e+04
3.781890945472736531e-06 6.156175000000000000e+04
3.791895947973987386e-06 6.156175000000000000e+04
3.801900950475237816e-06 6.156175000000000000e+04
3.811905952976488671e-06 6.156175000000000000e+04
3.821910955477739102e-06 6.156175000000000000e+04
3.831915957978989532e-06 6.156175000000000000e+04
3.841920960480239963e-06 6.156175000000000000e+04
3.851925962981491241e-06 6.156175000000000000e+04
3.861930965482741672e-06 6.156175000000000000e+04
3.871935967983992103e-06 6.156175000000000000e+04
3.881940970485242533e-06 6.156175000000000000e+04
3.891945972986493811e-06 6.156175000000000000e+04
3.901950975487744242e-06 6.156175000000000000e+04
3.911955977988994673e-06 6.156175000000000000e+04
3.921960980490245104e-06 6.156175000000000000e+04
3.931965982991496381e-06 6.156175000000000000e+04
3.941970985492746812e-06 6.156175000000000000e+04
3.951975987993997243e-06 6.156175000000000000e+04
3.961980990495247674e-06 6.156175000000000000e+04
3.971985992996498105e-06 6.156175000000000000e+04
3.981990995497749382e-06 6.156175000000000000e+04
3.991995997998999813e-06 6.156175000000000000e+04
4.002001000500250244e-06 6.156175000000000000e+04
4.012006003001500675e-06 6.156175000000000000e+04
4.022011005502751953e-06 6.156175000000000000e+04
4.032016008004002383e-06 6.156175000000000000e+04
4.042021010505252814e-06 6.156175000000000000e+04
4.052026013006503245e-06 6.156175000000000000e+04
4.062031015507754523e-06 6.156175000000000000e+04
4.072036018009004954e-06 6.156175000000000000e+04
4.082041020510255384e-06 6.156175000000000000e+04
4.092046023011505815e-06 2.500000000000000000e+06
4.102051025512756246e-06 2.500000000000000000e+06
4.112056028014007524e-06 2.500000000000000000e+06
4.122061030515257955e-06 2.500000000000000000e+06
4.132066033016508385e-06 2.500000000000000000e+06
4.142071035517758816e-06 2.500000000000000000e+06
4.152076038019010094e-06 2.500000000000000000e+06
4.162081040520260525e-06 2.500000000000000000e+06
4.172086043021510956e-06 2.500000000000000000e+06
4.182091045522761386e-06 2.500000000000000000e+06
4.192096048024012664e-06 2.500000000000000000e+06
4.202101050525263095e-06 2.500000000000000000e+06
4.212106053026513526e-06 2.500000000000000000e+06
4.222111055527763957e-06 2.500000000000000000e+06
4.232116058029014387e-06 2.500000000000000000e+06
4.242121060530265665e-06 2.726269250000000000e+06
4.252126063031516096e-06 2.726269250000000000e+06
4.262131065532766527e-06 2.726269250000000000e+06
4.272136068034016958e-06 2.726269250000000000e+06
4.282141070535268235e-06 2.726269250000000000e+06
4.292146073036518666e-06 2.726269250000000000e+06
4.302151075537769097e-06 2.726269250000000000e+06
4.312156078039019528e-06 2.726269250000000000e+06
4.322161080540270806e-06 2.726269250000000000e+06
4.332166083041521236e-06 2.726269250000000000e+06
4.342171085542771667e-06 2.726269250000000000e+06
4.352176088044022098e-06 2.726269250000000000e+06
4.362181090545272529e-06 2.726269250000000000e+06
4.372186093046523807e-06 2.726269250000000000e+06
4.382191095547774237e-06 2.726269250000000000e+06
4.392196098049024668e-06 2.726269250000000000e+06
4.402201100550275099e-06 2.726269250000000000e+06
4.412206103051526377e-06 2.726269250000000000e+06
4.422211105552776808e-06 2.726269250000000000e+06
4.432216108054027238e-06 2.726269250000000000e+06
4.442221110555277669e-06 2.726269250000000000e+06
4.452226113056528947e-06 2.726269250000000000e+06
4.462231115557779378e-06 2.726269250000000000e+06
4.472236118059029809e-06 2.726269250000000000e+06
4.482241120560280239e-06 2.726269250000000000e+06
4.492246123061530670e-06 2.726269250000000000e+06
4.502251125562781948e-06 2.726269250000000000e+06
4.512256128064032379e-06 2.726269250000000000e+06
4.522261130565282810e-06 2.726269250000000000e+06
4.532266133066533240e-06 2.726269250000000000e+06
4.542271135567784518e-06 2.726269250000000000e+06
4.552276138069034949e-06 2.726269250000000000e+06
4.562281140570285380e-06 2.726269250000000000e+06
4.572286143071535811e-06 2.726269250000000000e+06
4.582291145572787088e-06 2.726269250000000000e+06
4.592296148074037519e-06 2.726269250000000000e+06
4.602301150575287950e-06 2.726269250000000000e+06
4.612306153076538381e-06 2.726269250000000000e+06
4.622311155577788812e-06 2.726269250000000000e+06
4.632316158079040089e-06 2.726269250000000000e+06
4.642321160580290520e-06 2.726269250000000000e+06
4.652326163081540951e-06 2.726269250000000000e+06
4.662331165582791382e-06 2.726269250000000000e+06
4.672336168084042660e-06 2.726269250000000000e+06
4.682341170585293090e-06 2.726269250000000000e+06
4.692346173086543521e-06 2.726269250000000000e+06
4.702351175587793952e-06 2.726269250000000000e+06
4.712356178089045230e-06 2.726269250000000000e+06
4.722361180590295661e-06 2.726269250000000000e+06
4.732366183091546091e-06 2.726269250000000000e+06
4.742371185592796522e-06 2.726269250000000000e+06
4.752376188094046953e-06 2.726269250000000000e+06
4.762381190595298231e-06 2.726269250000000000e+06
4.772386193096548662e-06 2.726269250000000000e+06
4.782391195597799092e-06 2.726269250000000000e+06
4.792396198099049523e-06 2.726269250000000000e+06
4.802401200600300801e-06 2.726269250000000000e+06
4.812406203101551232e-06 2.726269250000000000e+06
4.822411205602801663e-06 2.726269250000000000e+06
4.832416208104052093e-06 2.726269250000000000e+06
4.842421210605303371e-06 2.726269250000000000e+06
4.852426213106553802e-06 2.726269250000000000e+06
4.862431215607804233e-06 2.726269250000000000e+06
4.872436218109054664e-06 2.726269250000000000e+06
4.882441220610305094e-06 2.726269250000000000e+06
4.892446223111556372e-06 2.726269250000000000e+06
4.902451225612806803e-06 2.726269250000000000e+06
4.912456228114057234e-06 2.726269250000000000e+06
4.922461230615307665e-06 2.726269250000000000e+06
4.932466233116558942e-06 2.726269250000000000e+06
4.942471235617809373e-06 2.726269250000000000e+06
4.952476238119059804e-06 2.726269250000000000e+06
4.962481240620310235e-06 2.726269250000000000e+06
4.972486243121561513e-06 2.726269250000000000e+06
4.982491245622811943e-06 2.726269250000000000e+06
4.992496248124062374e-06 2.726269250000000000e+06
5.002501250625312805e-06 2.726269250000000000e+06
5.012506253126563236e-06 2.726269250000000000e+06
5.022511255627814514e-06 2.726269250000000000e+06
5.032516258129064944e-06 2.726269250000000000e+06
5.042521260630315375e-06 2.726269250000000000e+06
5.052526263131565806e-06 2.726269250000000000e+06
5.062531265632817084e-06 2.726269250000000000e+06
5.072536268134067515e-06 2.726269250000000000e+06
5.082541270635317945e-06 2.726269250000000000e+06
5.092546273136568376e-06 2.726269250000000000e+06
5.102551275637819654e-06 2.726269250000000000e+06
5.112556278139070085e-06 2.726269250000000000e+06
5.122561280640320516e-06 2.726269250000000000e+06
5.132566283141570946e-06 2.726269250000000000e+06
5.142571285642821377e-06 2.726269250000000000e+06
5.152576288144072655e-06 2.726269250000000000e+06
5.162581290645323086e-06 2.726269250000000000e+06
5.172586293146573517e-06 2.726269250000000000e+06
5.182591295647823947e-06 2.726269250000000000e+06
5.192596298149075225e-06 2.726269250000000000e+06
5.202601300650325656e-06 2.726269250000000000e+06
5.212606303151576087e-06 2.726269250000000000e+06
5.222611305652826518e-06 2.726269250000000000e+06
5.232616308154077795e-06 2.726269250000000000e+06
5.242621310655328226e-06 2.726269250000000000e+06
5.252626313156578657e-06 2.726269250000000000e+06
5.262631315657829088e-06 2.726269250000000000e+06
5.272636318159079519e-06 2.726269250000000000e+06
5.282641320660330796e-06 2.726269250000000000e+06
5.292646323161581227e-06 2.726269250000000000e+06
5.302651325662831658e-06 2.726269250000000000e+06
5.312656328164082089e-06 2.726269250000000000e+06
5.322661330665333367e-06 2.726269250000000000e+06
5.332666333166583797e-06 2.726269250000000000e+06
5.342671335667834228e-06 2.726269250000000000e+06
5.352676338169084659e-06 2.726269250000000000e+06
5.362681340670335937e-06 2.726269250000000000e+06
5.372686343171586368e-06 2.726269250000000000e+06
5.382691345672836798e-06 2.726269250000000000e+06
5.392696348174087229e-06 2.726269250000000000e+06
5.402701350675337660e-06 2.726269250000000000e+06
5.412706353176588938e-06 2.726269250000000000e+06
5.422711355677839369e-06 2.726269250000000000e+06
5.432716358179089799e-06 2.726269250000000000e+06
5.442721360680340230e-06 2.726269250000000000e+06
5.452726363181591508e-06 2.726269250000000000e+06
5.462731365682841939e-06 2.726269250000000000e+06
5.472736368184092370e-06 2.726269250000000000e+06
5.482741370685342800e-06 2.726269250000000000e+06
5.492746373186594078e-06 2.726269250000000000e+06
5.502751375687844509e-06 2.726269250000000000e+06
5.512756378189094940e-06 2.726269250000000000e+06
5.522761380690345371e-06 2.726269250000000000e+06
5.532766383191595801e-06 2.726269250000000000e+06
5.542771385692847079e-06 2.726269250000000000e+06
5.552776388194097510e-06 2.726269250000000000e+06
5.562781390695347941e-06 2.726269250000000000e+06
5.572786393196598372e-06 2.726269250000000000e+06
5.582791395697849649e-06 2.726269250000000000e+06
5.592796398199100080e-06 2.726269250000000000e+06
5.602801400700350511e-06 2.726269250000000000e+06
5.612806403201600942e-06 2.726269250000000000e+06
5.622811405702852220e-06 2.726269250000000000e+06
5.632816408204102650e-06 2.726269250000000000e+06
5.642821410705353081e-06 2.726269250000000000e+06
5.652826413206603512e-06 2.726269250000000000e+06
5.662831415707853943e-06 2.726269250000000000e+06
5.672836418209105221e-06 2.726269250000000000e+06
5.682841420710355651e-06 2.726269250000000000e+06
5.692846423211606082e-06 2.726269250000000000e+06
5.702851425712856513e-06 2.726269250000000000e+06
5.712856428214107791e-06 2.726269250000000000e+06
5.722861430715358222e-06 2.726269250000000000e+06
5.732866433216608652e-06 2.726269250000000000e+06
5.742871435717859083e-06 2.726269250000000000e+06
5.752876438219110361e-06 2.726269250000000000e+06
5.762881440720360792e-06 2.726269250000000000e+06
5.772886443221611223e-06 2.726269250000000000e+06
5.782891445722861653e-06 2.726269250000000000e+06
5.792896448224112084e-06 2.726269250000000000e+06
5.802901450725363362e-06 2.726269250000000000e+06
5.812906453226613793e-06 2.726269250000000000e+06
5.822911455727864224e-06 2.726269250000000000e+06
5.832916458229114654e-06 2.726269250000000000e+06
5.842921460730365932e-06 2.726269250000000000e+06
5.852926463231616363e-06 2.726269250000000000e+06
5.862931465732866794e-06 2.726269250000000000e+06
5.872936468234117225e-06 2.726269250000000000e+06
5.882941470735368502e-06 2.726269250000000000e+06
5.892946473236618933e-06 2.726269250000000000e+06
5.902951475737869364e-06 2.726269250000000000e+06
5.912956478239119795e-06 2.726269250000000000e+06
5.922961480740370226e-06 2.726269250000000000e+06
5.932966483241621503e-06 2.726269250000000000e+06
5.942971485742871934e-06 2.726269250000000000e+06
5.952976488244122365e-06 2.726269250000000000e+06
5.962981490745372796e-06 2.726269250000000000e+06
5.972986493246624074e-06 2.726269250000000000e+06
5.982991495747874504e-06 2.726269250000000000e+06
5.992996498249124935e-06 2.726269250000000000e+06
6.003001500750375366e-06 2.726269250000000000e+06
6.013006503251626644e-06 2.726269250000000000e+06
6.023011505752877075e-06 2.726269250000000000e+06
6.033016508254127505e-06 2.726269250000000000e+06
6.043021510755377936e-06 2.726269250000000000e+06
6.053026513256628367e-06 2.726269250000000000e+06
6.063031515757879645e-06 2.726269250000000000e+06
6.073036518259130076e-06 2.726269250000000000e+06
6.083041520760380506e-06 2.726269250000000000e+06
6.093046523261630937e-06 2.726269250000000000e+06
6.103051525762882215e-06 2.726269250000000000e+06
6.113056528264132646e-06 2.726269250000000000e+06
6.123061530765383077e-06 2.726269250000000000e+06
6.133066533266633507e-06 2.726269250000000000e+06
6.143071535767884785e-06 2.726269250000000000e+06
6.153076538269135216e-06 2.726269250000000000e+06
6.163081540770385647e-06 2.726269250000000000e+06
6.173086543271636078e-06 2.726269250000000000e+06
6.183091545772886508e-06 2.726269250000000000e+06
6.193096548274137786e-06 2.726269250000000000e+06
6.203101550775388217e-06 2.726269250000000000e+06
6.213106553276638648e-06 2.726269250000000000e+06
6.223111555777889079e-06 2.726269250000000000e+06
6.233116558279140356e-06 2.726269250000000000e+06
6.243121560780390787e-06 2.726269250000000000e+06
6.253126563281641218e-06 2.726269250000000000e+06
6.263131565782891649e-06 2.726269250000000000e+06
6.273136568284142927e-06 2.726269250000000000e+06
6.283141570785393357e-06 2.726269250000000000e+06
6.293146573286643788e-06 2.726269250000000000e+06
6.303151575787894219e-06 2.726269250000000000e+06
6.313156578289144650e-06 2.785966750000000000e+06
6.323161580790395928e-06 2.785966750000000000e+06
6.333166583291646358e-06 2.785966750000000000e+06
6.343171585792896789e-06 2.785966750000000000e+06
6.353176588294147220e-06 2.785966750000000000e+06
6.363181590795398498e-06 2.785966750000000000e+06
6.373186593296648929e-06 2.785966750000000000e+06
6.383191595797899359e-06 2.785966750000000000e+06
6.393196598299149790e-06 2.785966750000000000e+06
6.403201600800401068e-06 2.785966750000000000e+06
6.413206603301651499e-06 2.785966750000000000e+06
6.423211605802901930e-06 2.785966750000000000e+06
6.433216608304152360e-06 2.785966750000000000e+06
6.443221610805402791e-06 2.785966750000000000e+06
6.453226613306654069e-06 2.785966750000000000e+06
6.463231615807904500e-06 2.785966750000000000e+06
6.473236618309154931e-06 2.785966750000000000e+06
6.483241620810405361e-06 2.785966750000000000e+06
6.493246623311656639e-06 2.785966750000000000e+06
6.503251625812907070e-06 2.785966750000000000e+06
6.513256628314157501e-06 2.785966750000000000e+06
6.523261630815407932e-06 2.785966750000000000e+06
6.533266633316658362e-06 2.785966750000000000e+06
6.543271635817909640e-06 2.785966750000000000e+06
6.553276638319160071e-06 2.785966750000000000e+06
6.563281640820410502e-06 2.785966750000000000e+06
6.573286643321660933e-06 2.785966750000000000e+06
6.583291645822912210e-06 2.785966750000000000e+06
6.593296648324162641e-06 2.785966750000000000e+06
